YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
2003,171,Suture of skin and subcutaneous tissue,79768.60804,0.215157,27.49618296,3.4146673759,15577.621526,1242945434.9,89.569106,1.240954,56.798052,5644.4059753,450438693.45,15,Operations on the integumentary system
2003,9,Other OR therapeutic nervous system procedures,78435.934026,0.211562,27.036811167,7.0757232613,51985.25506,4078592732,27.667041,5.674025,48.874193,19047.989692,1494232256.4,1,Operations on the nervous system
2003,179,CT scan abdomen,76988.780545,0.207659,26.537978382,4.0432249797,18156.46975,1389325980.3,82.274888,1.54344,41.813083,6753.5691785,516825907.26,16,Miscellaneous diagnostic and therapeutic procedures
2003,223,Enteral and parenteral nutrition,74895.320959,0.202012,25.816364339,11.095673357,39342.810223,2916543035.1,50.997254,9.895569,44.680686,14523.390791,1076768520.3,16,Miscellaneous diagnostic and therapeutic procedures
2003,121,Ligation of fallopian tubes,74177.979098,0.200078,25.569097105,2.2029411665,10386.288741,770776428.69,5.155222,,,3884.552523,288341151.67,12,Operations on the female genital organs
2003,90,"Excision, lysis peritoneal adhesions",73357.62133,0.197865,25.286320361,8.4993622381,37750.600291,2767777222.5,49.559097,2.904544,32.732861,14258.335975,1045375891.6,9,Operations on the digestive system
2003,225,Conversion of cardiac rhythm,71956.37149,0.194085,24.803310529,3.9228208497,17180.266942,1238881820.4,58.371537,24.718644,57.972126,6433.1559259,463860084.68,16,Miscellaneous diagnostic and therapeutic procedures
2003,98,Other non-OR gastrointestinal therapeutic procedures,71636.407851,0.193222,24.693019288,5.9459861174,26769.272121,1898380779.7,55.180966,2.08632,40.028198,9756.3386965,692144897.59,9,Operations on the digestive system
2003,119,"Oophorectomy, unilateral and bilateral",68863.807474,0.185744,23.737305892,3.3444630903,17413.6107,1198789018.8,14.611669,0.201827,,6577.9972179,452758246.88,12,Operations on the female genital organs
2003,167,Mastectomy,67932.91284,0.183233,23.416427168,2.3385735633,16886.665596,1147529259.7,1.646629,0.096049,0.851031,6303.9431785,428319142.87,15,Operations on the integumentary system
2003,162,Other OR therapeutic procedures on joints,66785.421041,0.180138,23.020887554,5.7402076452,29622.630508,1975861122.6,25.813029,0.758371,53.177802,10996.49745,733508647.14,14,Operations on the musculoskeletal system
2003,136,Artificial rupture of membranes to assist delivery,66234.568444,0.178652,22.831009052,1.9655388091,5577.4470892,370596274.21,,,,2272.7947857,150761214.52,13,Obstetrical procedures
2003,114,Open prostatectomy,64718.985337,0.174564,22.308588623,3.3149774238,21438.748096,1386924534.7,,,98.921625,7872.0781992,509273061.57,11,Operations on the male genital organs
2003,36,Lobectomy or pneumonectomy,61879.710497,0.166906,21.329892588,8.353842017,47957.123991,2974485556.9,11.080499,2.485091,52.902705,17423.999793,1080610413.8,6,Operations on the respiratory system
2003,201,Cardiac stress tests,61614.575714,0.166191,21.238500815,2.5163620893,14576.160107,862474607.16,83.078047,,46.948545,5336.4077952,316336121.48,16,Miscellaneous diagnostic and therapeutic procedures
2003,33,"Other OR therapeutic procedures on nose, mouth and pharynx",56807.355417,0.153224,19.581455367,3.2531433535,20306.112886,1157762473.7,26.379592,0.296746,56.505587,7497.6620762,427463520.67,5,Operations on the nose; mouth; and pharynx
2003,57,"Creation, revision and removal of arteriovenous fistula or vessel-to-vessel cannula for dialysis",56100.392021,0.151318,19.337765583,7.9385451153,43691.615045,2449222916.9,37.673281,1.877412,50.486612,14945.775552,838394657.76,7,Operations on the cardiovascular system
2003,211,Radiation therapy,56038.169113,0.15115,19.31631739,5.8903598397,24532.906343,1372097754.9,27.759004,3.456033,46.674773,8986.278676,502558480.69,16,Miscellaneous diagnostic and therapeutic procedures
2003,139,Fetal monitoring,55795.414325,0.150495,19.232639986,2.7233537338,7415.6378192,413951638.46,10.306891,,,2717.3982509,151704253.15,13,Obstetrical procedures
2003,5,Insertion of catheter or spinal stimulator and injection into spinal canal,55728.10738,0.150313,19.20943933,5.1362207643,17813.819979,996045271.21,42.390268,0.673722,34.65194,6568.1591849,367346780.2,1,Operations on the nervous system
2003,145,"Treatment, fracture or dislocation of radius and ulna",55444.345544,0.149548,19.111626825,2.959629797,19473.910992,1076272244.7,70.821495,0.199481,47.024141,7204.2477943,398105764.81,14,Operations on the musculoskeletal system
2003,10,"Thyroidectomy, partial or complete",54510.75955,0.14703,18.789820391,1.8215322558,15337.198242,836480050.78,,0.112351,18.088323,5584.7275547,304568558.18,2,Operations on the endocrine system
2003,203,Electrographic cardiac monitoring,54435.987438,0.146828,18.764046496,3.3557654615,11752.207057,639836941.38,87.144184,,45.440728,4984.6981669,271335791.27,16,Miscellaneous diagnostic and therapeutic procedures
2003,75,Small bowel resection,52611.291485,0.141907,18.135075088,13.656218867,68489.432776,3585516712.3,57.603267,7.61833,43.500378,25770.895523,1349102335.2,9,Operations on the digestive system
2003,104,"Nephrectomy, partial or complete",50481.119888,0.136161,17.40080644,5.8939053796,34793.962227,1760209097.7,6.70373,1.394384,54.173463,12762.71252,645820515.34,10,Operations on the urinary system
2003,132,"Other OR therapeutic procedures, female organs",49562.422965,0.133683,17.084132258,3.0251166379,16744.894551,832476534.84,17.811289,0.14724,,6155.514738,306058457.16,12,Operations on the female genital organs
2003,161,Other OR therapeutic procedures on bone,49306.977485,0.132994,16.996080381,4.7481508721,29449.618586,1449234341.2,28.336087,0.621164,44.199122,11472.252406,564321583.59,14,Operations on the musculoskeletal system
2003,175,Other OR therapeutic procedures on skin and breast,47832.330113,0.129016,16.487770472,2.92403074,25041.357665,1199096878.9,6.952081,0.241169,15.03955,8940.7128074,428123254.1,15,Operations on the integumentary system
2003,112,Other OR therapeutic procedures of urinary tract,47743.901615,0.128778,16.457289231,6.3164501168,33404.780158,1592566692.2,14.553358,1.32506,56.154746,12443.2627,593095480.78,10,Operations on the urinary system
2003,102,Ureteral catheterization,47604.754421,0.128403,16.409325291,3.8547951846,18379.47197,872048974.37,66.386906,1.016773,41.473398,6900.0892715,327359151.1,10,Operations on the urinary system
2003,65,Bone marrow biopsy,47080.709036,0.126989,16.228687216,10.014729598,45810.456554,2147768945.9,51.898213,4.87217,51.016895,16677.448201,782336936,8,Operations on the hemic and lymphatic system
2003,42,Other OR therapeutic procedures on respiratory system,46558.822381,0.125581,16.048793254,11.226273573,60230.513122,2790676709.4,33.434048,4.00065,62.25581,21611.588574,1001612768,6,Operations on the respiratory system
2003,154,Arthroplasty other than hip or knee,44324.684697,0.119555,15.278687569,2.7571701474,26488.802407,1176339482,8.686794,,39.609704,9833.8335563,436773259.49,14,Operations on the musculoskeletal system
2003,52,"Aortic resection, replacement or anastomosis",44023.39668,0.118743,15.174833803,7.2839801482,69659.128153,3060880399.5,14.29203,6.753064,76.505007,25279.28085,1110806578.5,7,Operations on the cardiovascular system
2003,67,"Other therapeutic procedures, hemic and lymphatic system",42985.570249,0.115943,14.817095763,6.1925556155,32740.863879,1415041803.6,25.774911,2.296751,54.483502,12037.957433,520244844.1,8,Operations on the hemic and lymphatic system
2003,226,Other diagnostic radiology and related techniques,39845.353704,0.107473,13.734665334,4.9863731574,17337.086918,689133964.46,59.339542,1.120642,45.304662,6694.1793504,265994185.56,16,Miscellaneous diagnostic and therapeutic procedures
2003,62,Other diagnostic cardiovascular procedures,39638.96689,0.106917,13.663523945,5.2095308507,31137.810084,1236002348.2,45.091535,1.170631,56.624061,11224.998619,445464880.01,7,Operations on the cardiovascular system
2003,127,"Dilatation and curettage (D&C), aspiration after delivery or abortion",39207.39502,0.105753,13.514761425,1.8626285244,11413.515321,448220525.24,53.923403,,,4109.5678278,161329672.24,12,Operations on the female genital organs
2003,100,Endoscopy and endoscopic biopsy of the urinary tract,38662.605443,0.104283,13.326972842,6.2024023158,21956.139405,844198577.09,61.796875,1.589323,54.914936,8300.565353,319106345.7,10,Operations on the urinary system
2003,197,Other diagnostic ultrasound,38592.255528,0.104094,13.302723276,4.9085355945,14217.057676,549002436.21,63.384314,1.405335,30.810941,5711.0143287,220116571.6,16,Miscellaneous diagnostic and therapeutic procedures
2003,172,Skin graft,38138.382899,0.102869,13.1462737,11.139482576,54347.417697,2072834251.4,28.282262,1.109181,60.169651,19900.51718,759016559.71,15,Operations on the integumentary system
2003,85,Inguinal and femoral hernia repair,37987.061061,0.102461,13.09411317,5.1476670428,23759.169851,906079845.05,42.785759,0.784657,78.811848,8933.8126779,340873503.57,9,Operations on the digestive system
2003,129,"Repair of cystocele and rectocele, obliteration of vaginal vault",37802.162136,0.101962,13.030378641,1.8876473866,12034.296818,456546447.8,,,,4563.5468856,173066856.5,12,Operations on the female genital organs
2003,142,Partial excision bone,37559.61295,0.101308,12.946772107,6.7600438845,33340.027355,1254570576.7,20.704059,1.308918,54.334715,12166.009896,457900315.03,14,Operations on the musculoskeletal system
2003,188,Cerebral arteriogram,36907.618743,0.09955,12.722030163,5.3175041242,28129.123674,1033496678.7,62.290994,1.799484,47.582341,10275.630872,377571156.91,16,Miscellaneous diagnostic and therapeutic procedures
2003,159,Other diagnostic procedures on musculoskeletal system,36437.888074,0.098283,12.560114333,8.5169336689,37758.253183,1375860676.3,39.675664,2.211431,46.364983,13774.667445,501975256.76,14,Operations on the musculoskeletal system
2003,178,CT scan chest,36026.712782,0.097174,12.4183825,4.9467035063,22576.030869,806167238.24,79.27359,2.08929,44.290751,8377.6649495,299303546.51,16,Miscellaneous diagnostic and therapeutic procedures
2003,125,Other excision of cervix and uterus,35693.918279,0.096276,12.303668469,2.6364573386,15626.069064,556638337.36,8.324151,,,5630.5554798,200847752.24,12,Operations on the female genital organs
2003,214,"Traction, splints, and other wound care",34587.05963,0.09329,11.922135073,4.4094449921,14258.962214,493206039.41,80.618935,1.306638,44.136207,5462.0166851,188836832.09,16,Miscellaneous diagnostic and therapeutic procedures
2003,221,Nasogastric tube,34515.950397,0.093099,11.897623771,4.6614624092,14540.653332,502234876.12,77.189042,5.567605,46.737871,5959.8214091,205014595.03,16,Miscellaneous diagnostic and therapeutic procedures
2003,12,Other therapeutic endocrine procedures,33952.788601,0.09158,11.703502297,4.127193071,27748.028586,943625915.94,7.269147,0.545711,37.583802,10163.425339,345569531.78,2,Operations on the endocrine system
2003,106,Genitourinary incontinence procedures,33915.17233,0.091478,11.690535994,1.7973715989,13300.109823,451964413.33,,,1.262029,4952.9132921,168317661.4,10,Operations on the urinary system
2003,108,Indwelling catheter,32554.70131,0.087809,11.221582593,5.0696788799,14522.64652,474346810.08,83.958537,6.943488,44.081352,5771.9464227,188278665.88,10,Operations on the urinary system
2003,155,Arthrocentesis,32060.351995,0.086475,11.051180733,5.8351089241,18769.631417,600567288.26,71.909889,1.025739,54.718524,6974.7613831,223185915.42,14,Operations on the musculoskeletal system
2003,103,Nephrotomy and nephrostomy,32016.010503,0.086356,11.035896251,6.8568290008,35958.457873,1150574213.9,32.433221,2.448837,50.294517,13150.445485,420855032.42,10,Operations on the urinary system
2003,215,Other physical therapy and rehabilitation,31470.922634,0.084885,10.848004847,11.186398224,25546.166186,802658319.73,,0.985479,41.28007,9494.1834931,298343367.25,16,Miscellaneous diagnostic and therapeutic procedures
2003,83,Biopsy of liver,30359.360635,0.081887,10.46485021,7.7772375857,32863.030051,993147289.38,46.586576,5.814658,51.733201,11860.630716,358542199.51,9,Operations on the digestive system
2003,164,Other OR therapeutic procedures on musculoskeletal system,29652.752526,0.079981,10.221282893,5.3630491235,29925.674982,886984364.58,26.138058,1.075733,55.948768,10965.608527,325013230.24,14,Operations on the musculoskeletal system
2003,120,Other operations on ovary,29585.175868,0.079799,10.197989266,2.7324996166,16676.907041,492114523.13,29.91241,,,6095.1150773,180022491.07,12,Operations on the female genital organs
2003,111,Other non-OR therapeutic procedures of urinary tract,29453.624789,0.079444,10.152643702,3.9847704865,14401.81186,423288596.68,34.03948,1.16523,32.131993,5332.0452424,156716949.7,10,Operations on the urinary system
2003,2,"Insertion, replacement, or removal of extracranial ventricular shunt",27264.334608,0.073539,9.39799692,8.2518556661,48184.646812,1319617757.2,32.633403,2.4704,51.832196,17914.230993,490551748.39,1,Operations on the nervous system
2003,191,Arterio- or venogram (not heart and head),27100.331865,0.073097,9.3414652902,5.267470498,24135.339304,650523842.9,58.723559,1.95063,44.026582,9063.986991,244279111.67,16,Miscellaneous diagnostic and therapeutic procedures
2003,196,Diagnostic ultrasound of abdomen or retroperitoneum,25192.286759,0.06795,8.6837634871,4.3464506311,17285.756515,434220633.69,73.80362,1.527972,37.282889,6584.5495386,165199487.16,16,Miscellaneous diagnostic and therapeutic procedures
2003,82,"Fluoroscopy of the biliary and pancreatic ducts (ERCP, ERC and ERP)",24133.07645,0.065093,8.3186544403,6.3607160686,26578.171693,636438933.23,59.668062,2.055893,38.4976,9653.6626787,231241610.28,9,Operations on the digestive system
2003,202,Electrocardiogram,23386.901104,0.063081,8.0614483243,4.6570637969,10434.363631,244058550.52,61.408456,1.110439,44.973433,4276.3181887,99992062.723,16,Miscellaneous diagnostic and therapeutic procedures
2003,144,"Treatment, facial fracture or dislocation",22051.48542,0.059479,7.6011314796,3.6955248886,30277.611158,666812434.57,65.462852,,77.985696,10906.628588,240246761.55,14,Operations on the musculoskeletal system
2003,35,Tracheoscopy and laryngoscopy with biopsy,21052.0106,0.056783,7.2566132136,5.5437538069,18715.154042,392036030.26,49.25302,1.827343,49.641375,7127.6189722,149289615.91,6,Operations on the respiratory system
2003,40,Other diagnostic procedures of respiratory tract and mediastinum,20375.697069,0.054959,7.0234884162,8.4125998102,39533.628459,804078569.76,33.390048,4.139912,52.888919,14186.848535,288644413.64,6,Operations on the respiratory system
2003,118,"Other OR therapeutic procedures, male genital",20350.181289,0.05489,7.014693145,3.5996071308,22061.545687,450225019.78,36.771935,0.559598,98.23352,7943.5524608,162147121.38,11,Operations on the male genital organs
2003,27,Control of epistaxis,19616.619561,0.052911,6.7618349344,4.0705047227,14796.443501,289974445.29,82.085368,1.869851,48.775294,5591.4070778,109553443.47,5,Operations on the nose; mouth; and pharynx
2003,74,"Gastrectomy, partial and total",19056.372363,0.0514,6.5687181201,13.713801605,79615.106705,1508785677.9,26.982198,6.915367,52.184758,28645.896901,543024913.37,9,Operations on the digestive system
2003,110,Other diagnostic procedures of urinary tract,18858.823937,0.050867,6.500623317,6.7020256699,27243.150728,511452215.03,32.705431,0.861231,53.121109,10042.046456,188526945.29,10,Operations on the urinary system
2003,166,"Lumpectomy, quadrantectomy of breast",18617.232236,0.050216,6.4173468279,2.428174103,15927.958515,295889726.94,8.780631,0.327379,0.847962,5763.9061339,107050101.21,15,Operations on the integumentary system
